"Species";"Iteration";"Method";"RMSE";"RSE"
"HOMA";41;"Random_Forest";47,1341659193581;0,138672858834367
"HOMA";42;"Random_Forest";47,7180350026709;0,117513796882597
"HOMA";43;"Random_Forest";40,3091257670744;0,0919351443216751
"HOMA";44;"Random_Forest";44,4785875008123;0,0898875964483129
"HOMA";45;"Random_Forest";51,4785558413014;0,134689782457271
"HOMA";46;"Random_Forest";50,9573580986921;0,121110124063251
"HOMA";47;"Random_Forest";62,13281675179;0,210083290656208
"HOMA";48;"Random_Forest";39,3868667212476;0,097581441369117
"HOMA";49;"Random_Forest";46,0280505221722;0,111412040308676
"HOMA";50;"Random_Forest";41,5853047861389;0,0870941089073003
"HOMA";51;"Random_Forest";45,4349445468072;0,107105714065827
"HOMA";52;"Random_Forest";56,3016363467275;0,191948843720289
"HOMA";53;"Random_Forest";49,777844681048;0,134778502825029
"HOMA";54;"Random_Forest";45,7722880584922;0,121326757671928
"HOMA";55;"Random_Forest";48,5644547121248;0,114732913479521
"HOMA";56;"Random_Forest";47,9532160426635;0,112239016517601
"HOMA";57;"Random_Forest";37,9933886679329;0,0759993649295664
"HOMA";58;"Random_Forest";40,0402831088736;0,0925166754172331
"HOMA";59;"Random_Forest";42,1938746034783;0,0922111041208802
"HOMA";60;"Random_Forest";59,4990810296554;0,186277245072415
"HOMA";61;"Random_Forest";55,8766105909008;0,165897783601414
"HOMA";62;"Random_Forest";51,8647447801598;0,138865101539558
"HOMA";63;"Random_Forest";31,8197188420882;0,0529347478428159
"HOMA";64;"Random_Forest";56,424962449287;0,135669089588925
"HOMA";65;"Random_Forest";58,5283151438655;0,168328628026319
"HOMA";66;"Random_Forest";48,9975440715357;0,118771959008665
"HOMA";67;"Random_Forest";42,3810130548522;0,0850041157291024
"HOMA";68;"Random_Forest";46,6278483237899;0,109344083907213
"HOMA";69;"Random_Forest";59,7407378304368;0,199867187246613
"HOMA";70;"Random_Forest";42,6688599867995;0,0909238779029494
"HOMA";71;"Random_Forest";49,281793770801;0,128236718547614
"HOMA";72;"Random_Forest";41,9744465101764;0,0859675520300071
"HOMA";73;"Random_Forest";58,4928251776256;0,1956268200114
"HOMA";74;"Random_Forest";49,8229790134811;0,118505354771854
"HOMA";75;"Random_Forest";48,9320147094303;0,123592619063066
"HOMA";76;"Random_Forest";49,9721467318182;0,139469843335606
"HOMA";77;"Random_Forest";44,1167260857248;0,112875676960476
"HOMA";78;"Random_Forest";49,4934811215111;0,126308125246181
"HOMA";79;"Random_Forest";42,5773479871182;0,0950810236353922
"HOMA";80;"Random_Forest";42,4447225924706;0,105242315808109
"HOMA";81;"Random_Forest";47,5081133325249;0,112354339430351
"HOMA";82;"Random_Forest";50,2182248295096;0,154835520305263
"HOMA";83;"Random_Forest";40,7436058599079;0,0851253855177398
"HOMA";84;"Random_Forest";47,5826599865471;0,122209280863327
"HOMA";85;"Random_Forest";47,5211522723559;0,120053903417354
"HOMA";86;"Random_Forest";56,2632726971841;0,173755002661837
"HOMA";87;"Random_Forest";49,8249131522073;0,134015659533868
"HOMA";88;"Random_Forest";43,4332032622614;0,0919328176250512
"HOMA";89;"Random_Forest";37,7944606721758;0,0810487337103441
"HOMA";90;"Random_Forest";49,9121201325944;0,117789869917746
"HOMA";91;"Random_Forest";51,6030661219388;0,160720231477344
"HOMA";92;"Random_Forest";47,8138204301944;0,110612766739922
"HOMA";93;"Random_Forest";51,6026868826633;0,158187888372593
"HOMA";94;"Random_Forest";46,2592532755282;0,107637052228039
"HOMA";95;"Random_Forest";41,3587143351657;0,0925621696049909
"HOMA";96;"Random_Forest";45,398351653331;0,117885480988054
"HOMA";97;"Random_Forest";45,6509956747961;0,101629047084818
"HOMA";98;"Random_Forest";42,069406089448;0,0926564167795776
"HOMA";99;"Random_Forest";43,1144684226054;0,0968961037391766
"SUSP";0;"Random_Forest";1,40800500076945;146,7309125
"SUSP";1;"Random_Forest";1,7856273161779;21,2281198770492
"SUSP";2;"Random_Forest";1,26811883241845;27,3442227272727
"SUSP";3;"Random_Forest";0,442415536401374;14,48685
"SUSP";4;"Random_Forest";2,54873325250249;22,6435360175105
"SUSP";5;"Random_Forest";0,36962559018969;0,0348233892374518
"SUSP";6;"Random_Forest";0;NA
"SUSP";7;"Random_Forest";2,63614227433479;65,792212987013
"SUSP";8;"Random_Forest";0,0270801280154532;0,00546051282051283
"SUSP";9;"Random_Forest";2,3617992129705;30,4623732360097
"SUSP";10;"Random_Forest";2,42984213736201;22,7500733772342
"SUSP";11;"Random_Forest";0,0914932483451846;0,586094117647059
"SUSP";12;"Random_Forest";0;NA
"SUSP";13;"Random_Forest";0,714725706702155;3,61692208201893
"SUSP";14;"Random_Forest";4,37888743828071;13,6900770018161
"SUSP";15;"Random_Forest";1,86781373947583;16,279264044865
"SUSP";16;"Random_Forest";4,68556380777397;173,07780720339
"SUSP";17;"Random_Forest";5,41227483771093;43,3064062634989
"SUSP";18;"Random_Forest";0,578183267148885;24,7425388888889
"SUSP";19;"Random_Forest";0;NA
"SUSP";20;"Random_Forest";0,604223232163175;10,6010074074074
"SUSP";21;"Random_Forest";0,780108966747595;1,50058356164384
"SUSP";22;"Random_Forest";2,57069455435749;1,4888664749334
"SUSP";23;"Random_Forest";0,979630545890248;3,97998037166086
"SUSP";24;"Random_Forest";1,10533610328921;78,2128516129032
"SUSP";25;"Random_Forest";1,53670480791422;13,9136857610475
"SUSP";26;"Random_Forest";0;NA
"SUSP";27;"Random_Forest";1,49559047455509;18,8605356540084
"SUSP";28;"Random_Forest";0,233177196437112;0,282144544544545
"SUSP";29;"Random_Forest";1,33461214394293;6,33751887201736
"SUSP";30;"Random_Forest";1,84350977808277;14,3772078313253
"SUSP";31;"Random_Forest";0,412716385445035;2,10723482245132
"SUSP";32;"Random_Forest";7,92690430572655;153,461063916896
"SUSP";33;"Random_Forest";1,27296850551345;20,3705744744745
"SUSP";34;"Random_Forest";6,28199056629666;114,285446147607
"SUSP";35;"Random_Forest";0;NA
"SUSP";36;"Random_Forest";1,23434007665497;3,54559901582508
"SUSP";37;"Random_Forest";2,07316711217403;15,510746784141
"SUSP";38;"Random_Forest";0;NA
"SUSP";39;"Random_Forest";0;NA
"SUSP";40;"Random_Forest";2,75914985756626;23,7171362637363
"SUSP";41;"Random_Forest";1,91142829007737;1,84497272224271
"SUSP";42;"Random_Forest";0,361157559257308;9,13235294117647
"SUSP";43;"Random_Forest";1,4864198074043;165,738554642314
"SUSP";44;"Random_Forest";0,15875;1,63850158730159
"SUSP";45;"Random_Forest";1,03330247733267;0,895277632969356
"SUSP";46;"Random_Forest";0,072565511261601;0,389738888888889
"SUSP";47;"Random_Forest";2,7075202738871;10,5801503589091
"SUSP";48;"Random_Forest";1,93120658457482;9,68865149176955
"SUSP";49;"Random_Forest";3,57603328598882;142,336156521739
"SUSP";50;"Random_Forest";5,8423392309583;88,7769266055046
"SUSP";51;"Random_Forest";0,323724243177608;0,580339055222888
"SUSP";52;"Random_Forest";0;NA
"SUSP";53;"Random_Forest";0,541127729116906;0,109940215594408
"SUSP";54;"Random_Forest";0;NA
"SUSP";55;"Random_Forest";0,492667055884126;1,15602850150892
"SUSP";56;"Random_Forest";2,28772225900094;37,056717192429
"SUSP";57;"Random_Forest";3,58482206609224;92,8580154185022
"SUSP";58;"Random_Forest";0,0984731927834662;0,162461538461538
"SUSP";59;"Random_Forest";1,24542574813501;54,3349878787879
"SUSP";60;"Random_Forest";3,74439380505313;23,1290483370991
"SUSP";61;"Random_Forest";0,941843775246031;1,92338257839721
"SUSP";62;"Random_Forest";0;NA
"SUSP";63;"Random_Forest";4,54300662809867;722,9872442948
"SUSP";64;"Random_Forest";0;NA
"SUSP";65;"Random_Forest";0,957753904641962;4,10088251304996
"SUSP";66;"Random_Forest";2,74429558341631;50,9405672877847
"SUSP";67;"Random_Forest";0,430910850126219;3,1073962962963
"SUSP";68;"Random_Forest";3,52134611498763;204,646431640625
"SUSP";69;"Random_Forest";0,799603076135328;0,180635035035035
"SUSP";70;"Random_Forest";0,928624174326114;3,45218954248366
"SUSP";71;"Random_Forest";0,446631514948204;0,872907077205882
"SUSP";72;"Random_Forest";3,82141605817204;5,3234974425661
"SUSP";73;"Random_Forest";0,981450982854483;7,83426946721311
"SUSP";74;"Random_Forest";0,369351095685471;1,93302596428571
"SUSP";75;"Random_Forest";0,84448528480754;22,844744526749
"SUSP";76;"Random_Forest";0,650409405195064;1,17818027624309
"SUSP";77;"Random_Forest";0,179776207274749;2,26283921568627
"SUSP";78;"Random_Forest";17,140331721993;17045,1226166667
"SUSP";79;"Random_Forest";2,37212543218577;199,925726368159
"SUSP";80;"Random_Forest";4,34768423996207;42,4263430930555
"SUSP";81;"Random_Forest";3,79069886288821;6,65749619583068
"SUSP";82;"Random_Forest";0,712159035471206;0,116406452010856
"SUSP";83;"Random_Forest";0,117041451198715;0,216009574468085
"SUSP";84;"Random_Forest";10,3128152575611;341,674802675585
"SUSP";85;"Random_Forest";3,79004623853009;54,6227130482456
"SUSP";86;"Random_Forest";0,00755928946018455;0,00091451612903226
"SUSP";87;"Random_Forest";2,35334012038681;3,40853368158613
"SUSP";88;"Random_Forest";2,73743016662297;59,8278824668705
"SUSP";89;"Random_Forest";0,0158518784780243;0,0198545454545454
"SUSP";90;"Random_Forest";0,234676505285832;0,0220636158696738
"SUSP";91;"Random_Forest";0;NA
"SUSP";92;"Random_Forest";3,88451289106419;5,84708788908895
"SUSP";93;"Random_Forest";0,873707925712303;2,5959880952381
"SUSP";94;"Random_Forest";1,92724068726941;9,01032614555256
"SUSP";95;"Random_Forest";2,78860003348464;48,3265465093412
"SUSP";96;"Random_Forest";1,43915605451728;35,2177378787879
"SUSP";97;"Random_Forest";0,364084502022842;5,3720227994228
"SUSP";98;"Random_Forest";14,9764825452918;111,739408765971
"SUSP";99;"Random_Forest";0,0978840464514397;0,0819874238683127
"RAPE";0;"Random_Forest";3,96965814574531;0,122791208862645
"RAPE";1;"Random_Forest";4,89732196958179;0,981078527193791
"RAPE";2;"Random_Forest";2,96358394930216;0,463979156605937
"RAPE";3;"Random_Forest";3,74032874719286;0,245841175385588
"RAPE";4;"Random_Forest";8,78334614523914;0,444619269140158
"RAPE";5;"Random_Forest";7,70469269882539;0,304764559523146
"RAPE";6;"Random_Forest";5,31691227527466;0,460992169082661
"RAPE";7;"Random_Forest";3,1410054375841;0,838255038367866
"RAPE";8;"Random_Forest";4,31532720481488;0,0339833088016154
"RAPE";9;"Random_Forest";4,96358797459372;0,317648486645189
"RAPE";10;"Random_Forest";5,79682811232083;0,527741164246098
"RAPE";11;"Random_Forest";4,25906452672488;0,388728277272717
"RAPE";12;"Random_Forest";3,68485086609797;0,898153868758565
"RAPE";13;"Random_Forest";7,37663090281107;0,504864098773178
"RAPE";14;"Random_Forest";8,39622041416513;1,04625153235314
"RAPE";15;"Random_Forest";6,16707390308217;0,306713042697206
"RAPE";16;"Random_Forest";6,95965475606883;1,31609554662398
"RAPE";17;"Random_Forest";8,04491196615289;0,467419763665639
"RAPE";18;"Random_Forest";4,43315734885905;0,610725332484436
"RAPE";19;"Random_Forest";4,72847249070468;0,413460524172408
"RAPE";20;"Random_Forest";4,31889066625851;0,348668456276921
"RAPE";21;"Random_Forest";3,89893386326731;0,134393749735429
"RAPE";22;"Random_Forest";3,79379209007522;0,459728176356089
"RAPE";23;"Random_Forest";2,60900124254146;0,188631305977796
"RAPE";24;"Random_Forest";4,55050746749057;0,787085710793168
"RAPE";25;"Random_Forest";2,39125178648819;0,204108426920902
"RAPE";26;"Random_Forest";7,59967643768673;0,346161345286572
"RAPE";27;"Random_Forest";6,03802488408775;0,873156570176842
"RAPE";28;"Random_Forest";4,13999788037324;0,00892742305450748
"RAPE";29;"Random_Forest";4,45352610274745;0,338306443618296
"RAPE";30;"Random_Forest";6,73812852237247;0,266553133293131
"RAPE";31;"Random_Forest";4,45781362189826;0,471375079398736
"RAPE";32;"Random_Forest";4,07203707535586;1,61428391652611
"RAPE";33;"Random_Forest";6,18267934990746;0,231475520724134
"RAPE";34;"Random_Forest";2,62700419794862;0,0867805967918027
"RAPE";35;"Random_Forest";3,48577724628994;0,460513012041857
"RAPE";36;"Random_Forest";6,71104391650893;0,510177961496472
"RAPE";37;"Random_Forest";3,43793748643398;0,455569972747439
"RAPE";38;"Random_Forest";2,79800202447164;0,139075452319628
"RAPE";39;"Random_Forest";3,29736716334497;0,24843134762631
"RAPE";40;"Random_Forest";4,20457324775347;0,37211117592365
"RAPE";41;"Random_Forest";4,52224028815828;0,25550439862561
"RAPE";42;"Random_Forest";3,02314828968004;0,194587972686657
"RAPE";43;"Random_Forest";3,73079120969025;0,865901190233742
"RAPE";44;"Random_Forest";4,05546952545939;0,45919413843997
"RAPE";45;"Random_Forest";5,89884924254998;0,694386782958037
"RAPE";46;"Random_Forest";15,6609047378912;1,45920915084626
"RAPE";47;"Random_Forest";3,27339546154912;0,0057362475803898
"RAPE";48;"Random_Forest";4,70375349501619;0,344822518168647
"RAPE";49;"Random_Forest";5,76244802288878;0,389545537413066
"RAPE";50;"Random_Forest";3,58055216304947;0,624063952246548
"RAPE";51;"Random_Forest";6,93562105115514;1,18698981091286
"RAPE";52;"Random_Forest";7,94134956247323;2,69923781893895
"RAPE";53;"Random_Forest";2,98439499302863;0,137029989220108
"RAPE";54;"Random_Forest";5,85566576171439;0,470258605026623
"RAPE";55;"Random_Forest";16,5400091600699;0,68878038642426
"RAPE";56;"Random_Forest";6,17236401327556;0,499926557302619
"RAPE";57;"Random_Forest";4,65584142707734;0,481445182709471
"RAPE";58;"Random_Forest";8,27158658798148;0,238622618039122
"RAPE";59;"Random_Forest";3,26518064234026;0,527696011578027
"RAPE";60;"Random_Forest";3,27845829439812;0,548448695346016
"RAPE";61;"Random_Forest";4,42462737869425;0,0271365994631163
"RAPE";62;"Random_Forest";4,07243811853867;0,330391240066729
"RAPE";63;"Random_Forest";4,39433266558361;0,254662649696657
"RAPE";64;"Random_Forest";2,9804351426358;0,397587493079397
"RAPE";65;"Random_Forest";8,69990650031547;1,16848076211302
"RAPE";66;"Random_Forest";3,77401948629949;0,307294969229484
"RAPE";67;"Random_Forest";3,29263360182553;0,230820428152324
"RAPE";68;"Random_Forest";6,68136454374492;0,754512276714502
"RAPE";69;"Random_Forest";2,8403781791661;0,276453682802884
"RAPE";70;"Random_Forest";4,50812253411316;0,842275368590946
"RAPE";71;"Random_Forest";4,33993892138375;0,537919463105937
"RAPE";72;"Random_Forest";4,96713340038663;0,325951914222096
"RAPE";73;"Random_Forest";2,67514238182541;0,282667093590004
"RAPE";74;"Random_Forest";5,94955346058723;0,22278940638824
"RAPE";75;"Random_Forest";8,90517676845942;0,345846624158505
"RAPE";76;"Random_Forest";7,86604314903315;1,11313912085988
"RAPE";77;"Random_Forest";3,22209549022808;0,394506163707135
"RAPE";78;"Random_Forest";4,13314183864204;0,532663630615359
"RAPE";79;"Random_Forest";4,04333392051692;0,756788456976137
"RAPE";80;"Random_Forest";4,18937842145445;0,250619613853322
"RAPE";81;"Random_Forest";3,3379350110666;0,222259006147441
"RAPE";82;"Random_Forest";4,73964500188516;0,464269597425901
"RAPE";83;"Random_Forest";6,11210554491357;0,225060809474624
"RAPE";84;"Random_Forest";9,71206475590627;1,89127790058133
"RAPE";85;"Random_Forest";5,40350361550275;0,239918900082721
"RAPE";86;"Random_Forest";3,37657843731027;0,263975721234907
"RAPE";87;"Random_Forest";5,09383755656102;0,179428849348404
"RAPE";88;"Random_Forest";4,84813210945964;0,25530369713523
"RAPE";89;"Random_Forest";8,88604877587458;0,757687255445213
"RAPE";90;"Random_Forest";5,35110817379799;0,265585616825504
"RAPE";91;"Random_Forest";4,703090384906;0,395164569245924
"RAPE";92;"Random_Forest";4,02155387192814;1,10304099831876
"RAPE";93;"Random_Forest";6,1977515029103;0,64189911896723
"RAPE";94;"Random_Forest";4,23520340519687;0,242659115180215
"RAPE";95;"Random_Forest";2,39074344651473;0,739318367506346
"RAPE";96;"Random_Forest";2,07173323487635;0,318447955716321
"RAPE";97;"Random_Forest";5,36742200803567;0,319305265318409
"RAPE";98;"Random_Forest";11,3826373048366;0,33697395982994
"RAPE";99;"Random_Forest";4,68568810620957;0,418941862777758
"POMO";0;"Random_Forest";3,04596946165588;0,0773208767028193
"POMO";1;"Random_Forest";6,94966066349846;0,361061999640998
"POMO";2;"Random_Forest";3,27036901408863;0,17184225692154
"POMO";3;"Random_Forest";2,87601945034937;0,161840566120603
"POMO";4;"Random_Forest";5,44143985240271;0,162835004416345
"POMO";5;"Random_Forest";4,99143936017762;0,322300671753934
"POMO";6;"Random_Forest";6,37877927920619;0,378118808385977
"POMO";7;"Random_Forest";3,92558618226004;0,312393430796114
"POMO";8;"Random_Forest";3,81998764797503;0,35578438996776
"POMO";9;"Random_Forest";3,62705035187692;0,350294225726197
"POMO";10;"Random_Forest";3,58710377602879;0,312407460012237
"POMO";11;"Random_Forest";3,55034240434772;1,01015028459046
"POMO";12;"Random_Forest";4,58279898548849;0,394441652420778
"POMO";13;"Random_Forest";10,2200044797841;0,561270594321404
"POMO";14;"Random_Forest";6,12328549155491;0,259666642279076
"POMO";15;"Random_Forest";4,88917823985061;0,160856458221767
"POMO";16;"Random_Forest";3,56063739156496;0,390520629001788
"POMO";17;"Random_Forest";8,53803635509512;0,622364531115568
"POMO";18;"Random_Forest";3,80021329885311;0,517247493727482
"POMO";19;"Random_Forest";3,16842965522265;0,184906951974503
"POMO";20;"Random_Forest";8,79579421631935;0,690330164012484
"POMO";21;"Random_Forest";4,1669486105326;1,23710044805894
"POMO";22;"Random_Forest";3,90162592006279;0,235200280482322
"POMO";23;"Random_Forest";6,7645025099039;0,201381749273857
"POMO";24;"Random_Forest";13,9436972104039;0,588773228040007
"POMO";25;"Random_Forest";2,94679023676453;0,427695582938411
"POMO";26;"Random_Forest";5,85367607418569;0,166369464961782
"POMO";27;"Random_Forest";3,07229097405702;0,144741526452676
"POMO";28;"Random_Forest";2,34956013251311;0,376262314351034
"POMO";29;"Random_Forest";4,2125937381958;0,390965983764847
"POMO";30;"Random_Forest";3,44199596627946;0,415553025261044
"POMO";31;"Random_Forest";2,83930711404195;0,611728371669129
"POMO";32;"Random_Forest";4,8948615286282;0,248543256920557
"POMO";33;"Random_Forest";3,16837891513453;0,239803657756665
"POMO";34;"Random_Forest";6,50082074380883;0,3140584304333
"POMO";35;"Random_Forest";3,09511499398173;0,380628010624459
"POMO";36;"Random_Forest";3,63096693781136;0,682831502862801
"POMO";37;"Random_Forest";5,60187471457562;0,297738525765717
"POMO";38;"Random_Forest";4,86862201178637;1,4628092372656
"POMO";39;"Random_Forest";2,88342340250569;0,613790119142359
"POMO";40;"Random_Forest";6,95582996875631;0,419754199392945
"POMO";41;"Random_Forest";3,73396210918525;0,231818993047508
"POMO";42;"Random_Forest";7,58849737186125;0,62476263852831
"POMO";43;"Random_Forest";16,0947882969261;2,61837249348611
"POMO";44;"Random_Forest";3,93247442484256;0,390351233845935
"POMO";45;"Random_Forest";3,75822996328402;0,14650258130416
"POMO";46;"Random_Forest";3,61675280033257;0,185679663241411
"POMO";47;"Random_Forest";3,45544912035384;0,219135611687097
"POMO";48;"Random_Forest";3,52024095235116;0,538304378301523
"POMO";49;"Random_Forest";5,97671665969843;0,354763886743201
"POMO";50;"Random_Forest";3,01556892712431;0,25017337701398
"POMO";51;"Random_Forest";3,94923297425906;0,210530892027363
"POMO";52;"Random_Forest";4,69781941981682;0,0988355746697259
"POMO";53;"Random_Forest";5,44056461981226;0,32976754487036
"POMO";54;"Random_Forest";3,13815169693113;0,223919863938587
"POMO";55;"Random_Forest";3,38044054290601;0,457960494135093
"POMO";56;"Random_Forest";2,6331811301537;0,922678328870197
"POMO";57;"Random_Forest";8,36005347735869;0,528673835351415
"POMO";58;"Random_Forest";4,00934850545637;0,121772106393279
"POMO";59;"Random_Forest";3,32227332293994;0,162979406479984
"POMO";60;"Random_Forest";2,5151438182722;0,0614242545908455
"POMO";61;"Random_Forest";7,35994086562212;0,358033984848433
"POMO";62;"Random_Forest";4,82184384380036;0,27450138789266
"POMO";63;"Random_Forest";2,18654688655705;0,270518685571234
"POMO";64;"Random_Forest";5,31474552936649;0,509844311873397
"POMO";65;"Random_Forest";4,3285252135195;0,515472330258589
"POMO";66;"Random_Forest";5,46786454919972;0,335688163135154
"POMO";67;"Random_Forest";6,6398684851978;0,208631865521
"POMO";68;"Random_Forest";3,30156398876599;0,192589997464695
"POMO";69;"Random_Forest";5,02783712025104;0,325109320777611
"POMO";70;"Random_Forest";3,23330389460676;0,548450479060952
"POMO";71;"Random_Forest";3,91637069852991;0,217783624672925
"POMO";72;"Random_Forest";6,06460267979192;0,439578668844028
"POMO";73;"Random_Forest";4,07994702161523;0,269922676882142
"POMO";74;"Random_Forest";3,38603567603581;0,200463110605793
"POMO";75;"Random_Forest";12,7962735772747;0,558519729899282
"POMO";76;"Random_Forest";3,52123562987641;0,324880074681128
"POMO";77;"Random_Forest";5,8083296877258;0,880917118757821
"POMO";78;"Random_Forest";4,84943616213073;0,962112260830796
"POMO";79;"Random_Forest";5,27401448347744;0,262516485856966
"POMO";80;"Random_Forest";2,81755338172031;0,249741127200776
"POMO";81;"Random_Forest";5,28652895989442;0,340944155519373
"POMO";82;"Random_Forest";2,70537249688718;0,396433336075001
"POMO";83;"Random_Forest";4,68239163056625;0,372643124323691
"POMO";84;"Random_Forest";8,01969250976318;0,21844395705958
"POMO";85;"Random_Forest";5,56816352795732;0,362791297947665
"POMO";86;"Random_Forest";3,73737487845986;0,402509581470535
"POMO";87;"Random_Forest";6,18077208761645;0,53289271523418
"POMO";88;"Random_Forest";5,03579283329612;0,482366436062134
"POMO";89;"Random_Forest";8,01474788966813;0,424191221904189
"POMO";90;"Random_Forest";5,36942321621721;0,211744175488029
"POMO";91;"Random_Forest";2,59908589106551;0,25040447020051
"POMO";92;"Random_Forest";3,6421389919636;0,284206107349922
"POMO";93;"Random_Forest";4,72652247544124;0,345849728398281
"POMO";94;"Random_Forest";6,44048372497448;0,36950505008947
"POMO";95;"Random_Forest";2,98814847038507;0,122434588815419
"POMO";96;"Random_Forest";2,1369914126632;0,349453395162809
"POMO";97;"Random_Forest";13,1944667815104;0,674681990436109
"POMO";98;"Random_Forest";2,59766685152656;0,518095729854208
"POMO";99;"Random_Forest";9,92061047238036;0,282596065655717
"SCLA";0;"Random_Forest";3,205149758017;0,772509193621151
"SCLA";1;"Random_Forest";5,54311678924946;0,418485613882163
"SCLA";2;"Random_Forest";2,48075119585308;0,400474146635315
"SCLA";3;"Random_Forest";1,72898938861445;0,368591759157074
"SCLA";4;"Random_Forest";3,66787398650844;1,78411000902001
"SCLA";5;"Random_Forest";3,83059591780152;0,328195578693986
"SCLA";6;"Random_Forest";3,97743181304791;0,435201016690206
"SCLA";7;"Random_Forest";3,45344031374544;0,310855848712455
"SCLA";8;"Random_Forest";1,40567730622505;0,179347262417424
"SCLA";9;"Random_Forest";3,15828724892468;1,09121908198176
"SCLA";10;"Random_Forest";4,72862541384632;3,5209772932971
"SCLA";11;"Random_Forest";4,31108426368001;0,579286676214526
"SCLA";12;"Random_Forest";2,02351826981414;0,503808662980646
"SCLA";13;"Random_Forest";1,60027457134821;0,383708985736562
"SCLA";14;"Random_Forest";2,93666454899094;0,190844211762489
"SCLA";15;"Random_Forest";1,23167188476563;0,55880755703965
"SCLA";16;"Random_Forest";3,94673049184336;2,94284887422386
"SCLA";17;"Random_Forest";1,58703241730553;0,878320530351004
"SCLA";18;"Random_Forest";3,45945323285935;0,682835611685528
"SCLA";19;"Random_Forest";2,9744168773258;1,03122933874191
"SCLA";20;"Random_Forest";3,57264780067841;1,91271571965666
"SCLA";21;"Random_Forest";4,2105225500287;0,452049153444615
"SCLA";22;"Random_Forest";2,4417423200263;0,824760990111692
"SCLA";23;"Random_Forest";3,66773212451483;0,673702530873288
"SCLA";24;"Random_Forest";3,35303150839599;0,304063081970261
"SCLA";25;"Random_Forest";2,45335728187476;1,26749024195055
"SCLA";26;"Random_Forest";4,49304877805008;9,48861811392666
"SCLA";27;"Random_Forest";3,61834267264337;3,33511757325748
"SCLA";28;"Random_Forest";1,81940065928832;0,248220354912509
"SCLA";29;"Random_Forest";3,67406366781758;0,583551237322387
"SCLA";30;"Random_Forest";3,11275405031907;3,56303848412881
"SCLA";31;"Random_Forest";3,7780736996584;0,410276237009543
"SCLA";32;"Random_Forest";6,56393077396366;9,97815277083666
"SCLA";33;"Random_Forest";4,0447300320954;0,864767284101005
"SCLA";34;"Random_Forest";3,94322639446446;1,20846352725356
"SCLA";35;"Random_Forest";1,10157258597069;0,263258935858326
"SCLA";36;"Random_Forest";1,05046756197678;1,05543380073801
"SCLA";37;"Random_Forest";2,36406065728779;0,153769926323807
"SCLA";38;"Random_Forest";4,55509906792897;1,07423354426963
"SCLA";39;"Random_Forest";1,63621167223671;0,167741260234959
"SCLA";40;"Random_Forest";3,85339041069955;7,28952203495299
"SCLA";41;"Random_Forest";2,31767218723224;0,582150559851178
"SCLA";42;"Random_Forest";3,21735050965764;0,475700992781374
"SCLA";43;"Random_Forest";1,89485662671413;1,4533502615757
"SCLA";44;"Random_Forest";2,11233269758515;2,01530583601862
"SCLA";45;"Random_Forest";4,12293510522013;1,56564675939591
"SCLA";46;"Random_Forest";2,00749929630312;0,766020641318305
"SCLA";47;"Random_Forest";2,66472883081777;0,170874378813162
"SCLA";48;"Random_Forest";1,37323979782922;0,185926307596341
"SCLA";49;"Random_Forest";3,12809013151462;0,306858870403507
"SCLA";50;"Random_Forest";5,14479617871541;1,02518858992948
"SCLA";51;"Random_Forest";3,24858342886469;0,795433567631387
"SCLA";52;"Random_Forest";2,50050039337808;1,09288250059343
"SCLA";53;"Random_Forest";2,35044180822597;0,433574840133158
"SCLA";54;"Random_Forest";2,62806899487706;0,383854654027774
"SCLA";55;"Random_Forest";1,29356008841181;0,433248075177585
"SCLA";56;"Random_Forest";2,24364427550785;0,188175243533705
"SCLA";57;"Random_Forest";2,54563186204544;1,80664698449537
"SCLA";58;"Random_Forest";1,66516153063293;0,2155592093488
"SCLA";59;"Random_Forest";3,48619370241442;0,978820288787938
"SCLA";60;"Random_Forest";1,72568422718556;0,494044844935498
"SCLA";61;"Random_Forest";2,59607765255244;0,235795521153392
"SCLA";62;"Random_Forest";1,99987614074752;1,80522385636739
"SCLA";63;"Random_Forest";2,83729033223865;0,177408976293265
"SCLA";64;"Random_Forest";2,5400498641108;0,227672611190851
"SCLA";65;"Random_Forest";1,85167702657915;0,662968184118977
"SCLA";66;"Random_Forest";3,44513853665162;0,449094152370522
"SCLA";67;"Random_Forest";2,56558313082437;0,421379936569144
"SCLA";68;"Random_Forest";2,84680014426019;0,373397031658056
"SCLA";69;"Random_Forest";1,64784001530773;0,298433533242876
"SCLA";70;"Random_Forest";1,62183552705109;0,115726069377858
"SCLA";71;"Random_Forest";2,31191331605261;0,507847973790323
"SCLA";72;"Random_Forest";2,32486144885902;2,12524416221044
"SCLA";73;"Random_Forest";5,68753951320654;0,859221351286888
"SCLA";74;"Random_Forest";1,37052181913652;0,313718832945869
"SCLA";75;"Random_Forest";2,8299257092866;0,259546765772587
"SCLA";76;"Random_Forest";4,12275942775531;1,88554689095439
"SCLA";77;"Random_Forest";3,05726967865235;1,13633047143616
"SCLA";78;"Random_Forest";4,64467207764039;1,72686953601041
"SCLA";79;"Random_Forest";4,13129100396923;0,383311665989394
"SCLA";80;"Random_Forest";1,59151302277748;0,136177142667896
"SCLA";81;"Random_Forest";0,81844653799659;0,124905272551583
"SCLA";82;"Random_Forest";1,0095860537864;0,141585420062231
"SCLA";83;"Random_Forest";1,09825202769668;1,46963698433611
