"Species";"Iteration";"Method";"RMSE";"RSE";"R2"
"BEMA";29;"Random_Forest";3,44861529249438;0,663616975472699;0,336383024527301
"BEMA";30;"Random_Forest";2,0233896529092;0,305955472214279;0,694044527785721
"BEMA";31;"Random_Forest";3,89088999817046;0,75975176073414;0,24024823926586
"BEMA";32;"Random_Forest";6,61506411638533;2,27444219027584;-1,27444219027584
"BEMA";33;"Random_Forest";1,28855446723811;0,118172597089494;0,881827402910506
"BEMA";34;"Random_Forest";2,26730481967007;0,353475246075429;0,646524753924571
"BEMA";35;"Random_Forest";2,05429853852358;0,239804978659117;0,760195021340883
"BEMA";36;"Random_Forest";1,91342274676855;0,467504822040078;0,532495177959922
"BEMA";37;"Random_Forest";2,12334759906498;0,221125880616588;0,778874119383412
"BEMA";38;"Random_Forest";1,68352155542666;0,112097898856677;0,887902101143323
"BEMA";39;"Random_Forest";1,85281740456852;0,232880404655305;0,767119595344695
"BEMA";40;"Random_Forest";3,54862161148357;0,454094206509151;0,545905793490848
"BEMA";41;"Random_Forest";2,15251531261431;0,17487685797078;0,82512314202922
"BEMA";42;"Random_Forest";3,36477784029346;0,434906164552699;0,565093835447301
"BEMA";43;"Random_Forest";3,43409746001755;0,382461014501777;0,617538985498223
"BEMA";44;"Random_Forest";2,56504174878155;0,307474936338414;0,692525063661586
"BEMA";45;"Random_Forest";3,1042227579613;0,428462424035508;0,571537575964492
"BEMA";46;"Random_Forest";3,21468966836975;0,270124542142419;0,729875457857581
"BEMA";47;"Random_Forest";1,72664308128243;0,179412532978464;0,820587467021536
"BEMA";48;"Random_Forest";3,5216723450971;0,623636284343201;0,376363715656799
"BEMA";49;"Random_Forest";1,58077817730889;0,156121158188918;0,843878841811082
"BEMA";50;"Random_Forest";3,21395094887187;0,411009643646539;0,588990356353461
"BEMA";51;"Random_Forest";2,95197762116329;0,20534834397123;0,79465165602877
"BEMA";52;"Random_Forest";5,40764485672033;1,06143384945336;-0,0614338494533582
"BEMA";53;"Random_Forest";2,83473625594081;0,325697164338701;0,674302835661299
"BEMA";54;"Random_Forest";4,18914476606013;0,82366728141226;0,17633271858774
"BEMA";55;"Random_Forest";2,50195147586333;0,208076505831501;0,791923494168499
"BEMA";56;"Random_Forest";1,49492174098823;0,227500908288894;0,772499091711106
"BEMA";57;"Random_Forest";3,72246740722919;0,258887079044556;0,741112920955444
"BEMA";58;"Random_Forest";2,8122208131708;0,378640240612603;0,621359759387397
"BEMA";59;"Random_Forest";3,73111459273145;1,08147240638563;-0,0814724063856322
"BEMA";60;"Random_Forest";2,82020317193017;0,304544514476468;0,695455485523532
"BEMA";61;"Random_Forest";4,15586517049282;0,464802444378432;0,535197555621568
"BEMA";62;"Random_Forest";11,7196350073279;5,22131252488276;-4,22131252488276
"BEMA";63;"Random_Forest";4,08423682131749;0,524971016751283;0,475028983248717
"BEMA";64;"Random_Forest";2,70383746332124;0,184431452072732;0,815568547927268
"BEMA";65;"Random_Forest";2,59004300439067;0,197030492875445;0,802969507124555
"BEMA";66;"Random_Forest";2,94342295107875;0,440532044292371;0,559467955707629
"BEMA";67;"Random_Forest";4,1513481667383;1,49945112541892;-0,499451125418922
"BEMA";68;"Random_Forest";2,41580628362458;0,263069695485709;0,736930304514291
"BEMA";69;"Random_Forest";2,98528390990813;0,313994588997279;0,686005411002721
"BEMA";70;"Random_Forest";4,33043063030186;0,205493267437459;0,794506732562541
"BEMA";71;"Random_Forest";1,67380171917762;0,17170446623888;0,82829553376112
"BEMA";72;"Random_Forest";3,9771291434259;0,48136202749506;0,51863797250494
"BEMA";73;"Random_Forest";1,67466797793961;0,333917035392629;0,666082964607371
"BEMA";74;"Random_Forest";1,8638518583836;0,710930482138396;0,289069517861604
"BEMA";75;"Random_Forest";1,80412046900052;0,10882730827014;0,89117269172986
"BEMA";76;"Random_Forest";3,17215131863007;1,09546247685375;-0,0954624768537542
"BEMA";77;"Random_Forest";1,82193951643093;0,153826025199897;0,846173974800103
"BEMA";78;"Random_Forest";3,01134389226476;0,290738097061239;0,709261902938761
"BEMA";79;"Random_Forest";2,83943502455887;0,219336499044062;0,780663500955938
"BEMA";80;"Random_Forest";2,8792810199166;0,362015033460459;0,637984966539541
"BEMA";81;"Random_Forest";2,70638586977979;0,489964529035635;0,510035470964365
"BEMA";82;"Random_Forest";2,35970582327344;0,35881312868846;0,64118687131154
"BEMA";83;"Random_Forest";3,91815128885421;0,578580335872744;0,421419664127256
"BEMA";84;"Random_Forest";2,6431105863033;0,321223402558242;0,678776597441758
"BEMA";85;"Random_Forest";2,1070579614919;0,193283090178295;0,806716909821705
"BEMA";86;"Random_Forest";1,7612283328361;0,148854317164394;0,851145682835606
"BEMA";87;"Random_Forest";3,28393578988983;0,367159302939906;0,632840697060094
"BEMA";88;"Random_Forest";3,92279344860435;0,639880302825239;0,360119697174761
"BEMA";89;"Random_Forest";1,15059891929972;0,102778278164556;0,897221721835444
"BEMA";90;"Random_Forest";3,0757417320249;0,879445604006117;0,120554395993883
"BEMA";91;"Random_Forest";3,47334571644543;0,548554072781183;0,451445927218817
"BEMA";92;"Random_Forest";2,60071544999676;0,169860045564549;0,830139954435451
"BEMA";93;"Random_Forest";5,48468458022774;1,35525896987264;-0,355258969872644
"BEMA";94;"Random_Forest";2,21142166514623;0,164700605996744;0,835299394003256
"BEMA";95;"Random_Forest";1,89465081964859;0,187029775190557;0,812970224809443
"BEMA";96;"Random_Forest";2,81088267896748;0,382997535114936;0,617002464885064
"BEMA";97;"Random_Forest";2,89079958181508;0,483588520764335;0,516411479235665
"BEMA";98;"Random_Forest";4,23298369685303;0,729097696877515;0,270902303122485
"BEMA";99;"Random_Forest";3,69717737927269;0,67373291019078;0,32626708980922
"CETE";0;"Random_Forest";2,29719724641866;0,110398587790956;0,889601412209044
"CETE";1;"Random_Forest";3,37759107882308;0,17549301686599;0,82450698313401
"CETE";2;"Random_Forest";6,04759426443699;0,402286079326167;0,597713920673833
"CETE";3;"Random_Forest";3,21206584526898;0,203584044797481;0,796415955202519
"CETE";4;"Random_Forest";3,20464811612264;0,275462015939554;0,724537984060446
"CETE";5;"Random_Forest";4,35554575286176;0,320148726481707;0,679851273518293
"CETE";6;"Random_Forest";2,98004543428083;0,131906835221365;0,868093164778635
"CETE";7;"Random_Forest";5,31750463555903;0,552314166740736;0,447685833259264
"CETE";8;"Random_Forest";2,92826251253401;0,126114359959543;0,873885640040457
"CETE";9;"Random_Forest";3,89570643335855;0,319124147347453;0,680875852652547
"CETE";10;"Random_Forest";12,3749129965389;3,09864264771501;-2,09864264771501
"CETE";11;"Random_Forest";4,52529587363108;0,312629517079318;0,687370482920682
"CETE";12;"Random_Forest";2,40510691766229;0,284292994661588;0,715707005338412
"CETE";13;"Random_Forest";4,28355424344337;0,312597859582665;0,687402140417335
"CETE";14;"Random_Forest";4,54704565770764;0,438799687507183;0,561200312492817
"CETE";15;"Random_Forest";3,76109775149441;0,263531709473921;0,736468290526079
"CETE";16;"Random_Forest";3,26918509567601;0,178023769773663;0,821976230226337
"CETE";17;"Random_Forest";4,02066161197132;0,231782795391432;0,768217204608568
"CETE";18;"Random_Forest";3,86795528578728;0,190637575911014;0,809362424088986
"CETE";19;"Random_Forest";2,86338431501078;0,170510286668578;0,829489713331422
"CETE";20;"Random_Forest";3,77849837898602;0,262613483717775;0,737386516282225
"CETE";21;"Random_Forest";5,46804310417596;0,742481101894868;0,257518898105132
"CETE";22;"Random_Forest";3,62687213347216;0,264823120461397;0,735176879538603
"CETE";23;"Random_Forest";3,22607397470637;0,183281990693351;0,816718009306649
"CETE";24;"Random_Forest";3,7909447865075;0,246022929503636;0,753977070496364
"CETE";25;"Random_Forest";2,73404655590876;0,149993389662742;0,850006610337258
"CETE";26;"Random_Forest";3,56595879112962;0,295237215955873;0,704762784044127
"CETE";27;"Random_Forest";2,90842792543811;0,223003410243379;0,776996589756621
"CETE";28;"Random_Forest";4,38925329007617;0,486673641701275;0,513326358298725
"CETE";29;"Random_Forest";4,56056771608068;0,324331738520245;0,675668261479755
"CETE";30;"Random_Forest";7,58012727351034;1,29723569803412;-0,297235698034122
"CETE";31;"Random_Forest";4,86795436945181;0,392165572326281;0,607834427673719
"CETE";32;"Random_Forest";14,389602484055;3,73801308465554;-2,73801308465554
"CETE";33;"Random_Forest";2,45099375159758;0,300426007445869;0,699573992554131
"CETE";34;"Random_Forest";2,46184683527583;0,135382474209855;0,864617525790145
"CETE";35;"Random_Forest";2,35455917081922;0,169574293094073;0,830425706905927
"CETE";36;"Random_Forest";1,74990672397265;0,0791506613200184;0,920849338679982
"CETE";37;"Random_Forest";3,13456374853296;0,309750212998245;0,690249787001755
"CETE";38;"Random_Forest";3,15657065618585;0,209025172446504;0,790974827553496
"CETE";39;"Random_Forest";2,91527723884202;0,238388588962512;0,761611411037488
"CETE";40;"Random_Forest";1,64308533683761;0,114348124811395;0,885651875188605
"CETE";41;"Random_Forest";1,81883295160521;0,170869711405534;0,829130288594466
"CETE";42;"Random_Forest";2,36651736618273;0,0811914304123711;0,918808569587629
"CETE";43;"Random_Forest";3,30989773203623;0,213777922647395;0,786222077352605
"CETE";44;"Random_Forest";4,74758724522227;0,303606443193785;0,696393556806215
"CETE";45;"Random_Forest";2,88381265805126;0,132083242852922;0,867916757147078
"CETE";46;"Random_Forest";3,20779064446442;0,342170842687981;0,657829157312019
"CETE";47;"Random_Forest";3,95144979641466;0,22560507368328;0,77439492631672
"CETE";48;"Random_Forest";4,15322629490775;0,473883964881464;0,526116035118536
"CETE";49;"Random_Forest";2,99690052228028;0,281818834944438;0,718181165055562
"CETE";50;"Random_Forest";4,70750872228298;0,672037732407477;0,327962267592523
"CETE";51;"Random_Forest";1,30880348148344;0,0791096810139649;0,920890318986035
"CETE";52;"Random_Forest";3,57532462648344;0,442903998766103;0,557096001233897
"CETE";53;"Random_Forest";5,21112766433929;0,503180271989213;0,496819728010787
"CETE";54;"Random_Forest";3,4701549334479;0,174579879098622;0,825420120901378
"CETE";55;"Random_Forest";2,65536745639891;0,135343847774096;0,864656152225904
"CETE";56;"Random_Forest";3,68696594387786;0,267829584115177;0,732170415884823
"CETE";57;"Random_Forest";5,2905494575826;0,750430229130963;0,249569770869037
"CETE";58;"Random_Forest";1,82650572924039;0,160725381995244;0,839274618004755
"CETE";59;"Random_Forest";6,51622030175945;1,19466205289993;-0,194662052899926
"CETE";60;"Random_Forest";3,33920504151897;0,173664208408849;0,826335791591151
"CETE";61;"Random_Forest";2,87450596382795;0,126093219357601;0,873906780642399
"CETE";62;"Random_Forest";4,28894019997719;0,498063715401502;0,501936284598498
"CETE";63;"Random_Forest";1,87515584786514;0,0960585275379643;0,903941472462036
"CETE";64;"Random_Forest";2,95250158273141;0,108302564796753;0,891697435203247
"CETE";65;"Random_Forest";2,59705447303431;0,221198178134387;0,778801821865613
"CETE";66;"Random_Forest";7,62978564097335;0,727257201863785;0,272742798136215
"CETE";67;"Random_Forest";2,72700062291747;0,295697754487926;0,704302245512074
"CETE";68;"Random_Forest";2,1673971359277;0,0894329425465448;0,910567057453455
"CETE";69;"Random_Forest";4,61787655604972;0,217270333542037;0,782729666457963
"CETE";70;"Random_Forest";4,09113046812935;0,373139834444197;0,626860165555803
"CETE";71;"Random_Forest";2,27338890052346;0,166099131368084;0,833900868631916
"CETE";72;"Random_Forest";2,80913293771152;0,126559543117836;0,873440456882164
"CETE";73;"Random_Forest";2,22910188270711;0,159513294637742;0,840486705362258
"CETE";74;"Random_Forest";2,4943885861278;0,110705482381753;0,889294517618247
"CETE";75;"Random_Forest";3,2598137945761;0,217988327100029;0,782011672899971
"CETE";76;"Random_Forest";3,8652516592664;0,341272191214608;0,658727808785392
"CETE";77;"Random_Forest";1,91811914728736;0,108621058872475;0,891378941127525
"CETE";78;"Random_Forest";3,8905855780783;0,326337931885685;0,673662068114315
"CETE";79;"Random_Forest";2,06616997823319;0,178154529341034;0,821845470658966
"CETE";80;"Random_Forest";3,43349243187127;0,225829037882761;0,774170962117239
"CETE";81;"Random_Forest";3,32777601747677;0,244481618071728;0,755518381928272
"CETE";82;"Random_Forest";2,48940383457825;0,243813524286286;0,756186475713714
"CETE";83;"Random_Forest";2,85922148148332;0,271215206122207;0,728784793877793
"CETE";84;"Random_Forest";2,37056746076897;0,35422691653792;0,64577308346208
"CETE";85;"Random_Forest";2,6430737939868;0,246236383279934;0,753763616720066
"CETE";86;"Random_Forest";3,12220275707813;0,188172834561243;0,811827165438757
"CETE";87;"Random_Forest";4,66447884134922;0,269993181513267;0,730006818486733
"CETE";88;"Random_Forest";4,58227696496425;0,202569039940712;0,797430960059288
"CETE";89;"Random_Forest";2,25180557723678;0,113864168879918;0,886135831120082
"CETE";90;"Random_Forest";3,65829913347266;0,251792493813514;0,748207506186486
"CETE";91;"Random_Forest";3,60459509531121;0,234436013772914;0,765563986227086
"CETE";92;"Random_Forest";3,36063005154;0,215574283230584;0,784425716769416
"CETE";93;"Random_Forest";4,28227672804322;0,313962408490145;0,686037591509855
"CETE";94;"Random_Forest";2,32768260632533;0,133867752700712;0,866132247299288
"CETE";95;"Random_Forest";3,41955668197422;0,195084718231426;0,804915281768574
"CETE";96;"Random_Forest";3,78058481730625;0,275534856821182;0,724465143178818
"CETE";97;"Random_Forest";2,97005146123678;0,169952584569124;0,830047415430876
"CETE";98;"Random_Forest";3,96403583190362;0,238414740740093;0,761585259259907
"CETE";99;"Random_Forest";3,19716350950846;0,355678910761196;0,644321089238804
"LEMA";0;"Random_Forest";31,6535137300517;0,21982178460482;0,78017821539518
"LEMA";1;"Random_Forest";29,2719049288573;0,266361839353889;0,733638160646111
"LEMA";2;"Random_Forest";33,9368652390651;0,358722920555288;0,641277079444712
"LEMA";3;"Random_Forest";22,0925715445977;0,224912624528272;0,775087375471728
"LEMA";4;"Random_Forest";20,5469137606891;0,153983792871683;0,846016207128317
"LEMA";5;"Random_Forest";27,4364794355397;0,238501684559725;0,761498315440275
"LEMA";6;"Random_Forest";17,7058018132199;0,191959902079326;0,808040097920674
"LEMA";7;"Random_Forest";29,9482788667093;0,327064985320485;0,672935014679515
"LEMA";8;"Random_Forest";26,7555270879132;0,164323864134983;0,835676135865017
"LEMA";9;"Random_Forest";23,3665334678347;0,232524934956799;0,767475065043201
"LEMA";10;"Random_Forest";22,5577654036769;0,112004134997447;0,887995865002553
"LEMA";11;"Random_Forest";24,8239057422018;0,406123832328727;0,593876167671273
"LEMA";12;"Random_Forest";20,2263502926019;0,249963879937299;0,750036120062701
"LEMA";13;"Random_Forest";25,4951347764985;0,349590939550681;0,650409060449318
"LEMA";14;"Random_Forest";27,5284302556677;0,409698809279732;0,590301190720268
"LEMA";15;"Random_Forest";25,614638721343;0,201011445214675;0,798988554785325
"LEMA";16;"Random_Forest";12,7076270460976;0,0655226216331967;0,934477378366803
"LEMA";17;"Random_Forest";14,3350567502372;0,0599622127117597;0,94003778728824
"LEMA";18;"Random_Forest";15,5143020920849;0,0500250512581651;0,949974948741835
"LEMA";19;"Random_Forest";22,196524556247;0,207229414940366;0,792770585059634
"LEMA";20;"Random_Forest";17,0486274006606;0,131000285758477;0,868999714241523
"LEMA";21;"Random_Forest";22,4197362259449;0,139388422437811;0,860611577562189
"LEMA";22;"Random_Forest";27,894479714254;0,463915662610541;0,536084337389459
"LEMA";23;"Random_Forest";17,8531723718267;0,122349099785331;0,877650900214669
"LEMA";24;"Random_Forest";35,1404428114908;0,265674328289479;0,734325671710521
"LEMA";25;"Random_Forest";28,4673085964852;0,299977145211583;0,700022854788417
"LEMA";26;"Random_Forest";29,6227006978205;0,303505534006597;0,696494465993403
"LEMA";27;"Random_Forest";23,3539924345816;0,203580198540753;0,796419801459247
"LEMA";28;"Random_Forest";18,8386975406834;0,171027547580833;0,828972452419167
"LEMA";29;"Random_Forest";28,3837380236207;0,421647336363391;0,578352663636609
"LEMA";30;"Random_Forest";15,1348905938097;0,0873304333561016;0,912669566643898
"LEMA";31;"Random_Forest";29,4018471823966;0,421798202660614;0,578201797339386
"LEMA";32;"Random_Forest";29,3909996637823;0,27802982093237;0,72197017906763
"LEMA";33;"Random_Forest";15,4478840833592;0,0996348043746627;0,900365195625337
"LEMA";34;"Random_Forest";19,8011701909992;0,10035832604964;0,89964167395036
"LEMA";35;"Random_Forest";17,587164044877;0,30326186793612;0,69673813206388
"LEMA";36;"Random_Forest";27,3632475116716;0,303748207342306;0,696251792657694
"LEMA";37;"Random_Forest";21,768606758068;0,224527629510047;0,775472370489953
"LEMA";38;"Random_Forest";20,2885677382502;0,247876046759079;0,752123953240921
"LEMA";39;"Random_Forest";30,6533608939766;0,503007322042863;0,496992677957137
"LEMA";40;"Random_Forest";32,7876695771642;0,452817550485721;0,547182449514279
"LEMA";41;"Random_Forest";29,6526605694067;0,164809859673333;0,835190140326667
"LEMA";42;"Random_Forest";23,923115349252;0,320850726502508;0,679149273497492
"LEMA";43;"Random_Forest";23,6060682103708;0,188475419728871;0,811524580271129
"LEMA";44;"Random_Forest";23,6727196170544;0,233826487864211;0,766173512135789
"LEMA";45;"Random_Forest";17,1479445489773;0,297363282266696;0,702636717733303
"LEMA";46;"Random_Forest";22,2803432963796;0,154703976963653;0,845296023036347
"LEMA";47;"Random_Forest";17,1592191526209;0,249802708475347;0,750197291524653
"LEMA";48;"Random_Forest";29,127439605868;0,316203448419923;0,683796551580077
"LEMA";49;"Random_Forest";20,9105771268461;0,451380656548414;0,548619343451586
"LEMA";50;"Random_Forest";23,0414360524059;0,102660299560664;0,897339700439336
"LEMA";51;"Random_Forest";24,5877768971336;0,251867949974389;0,748132050025611
"LEMA";52;"Random_Forest";24,6455226489692;0,197763961235691;0,802236038764309
"LEMA";53;"Random_Forest";27,2540309677402;0,196601929564701;0,803398070435299
"LEMA";54;"Random_Forest";24,9687639899488;0,412732274804005;0,587267725195995
"LEMA";55;"Random_Forest";23,0018201204695;0,220545010206202;0,779454989793798
"LEMA";56;"Random_Forest";27,8990196751651;0,24733226473653;0,75266773526347
"LEMA";57;"Random_Forest";13,8613506213763;0,123267423824445;0,876732576175555
"LEMA";58;"Random_Forest";12,8290717655228;0,0941961392506189;0,905803860749381
"LEMA";59;"Random_Forest";18,242983651537;0,129969730502951;0,870030269497049
"LEMA";60;"Random_Forest";12,2171001355913;0,146345451065908;0,853654548934092
"LEMA";61;"Random_Forest";20,271538129933;0,196940497376875;0,803059502623125
"LEMA";62;"Random_Forest";19,2249177608378;0,170536664510691;0,829463335489309
"LEMA";63;"Random_Forest";27,2154635725058;0,248014319429887;0,751985680570113
"LEMA";64;"Random_Forest";29,2070924702058;0,228994990004092;0,771005009995908
"LEMA";65;"Random_Forest";34,3410761614401;0,600429888160381;0,399570111839619
"LEMA";66;"Random_Forest";20,9578666005022;0,190041126025612;0,809958873974388
"LEMA";67;"Random_Forest";16,2008366306783;0,223490444726449;0,776509555273551
"LEMA";68;"Random_Forest";24,2942930423945;0,207657942432686;0,792342057567314
"LEMA";69;"Random_Forest";29,5136217327499;0,196729525225306;0,803270474774694
"LEMA";70;"Random_Forest";21,856973745843;0,273843593961397;0,726156406038603
"LEMA";71;"Random_Forest";40,1685288483951;1,56443020019276;-0,56443020019276
"LEMA";72;"Random_Forest";26,9112712903423;0,403658914771111;0,596341085228889
"LEMA";73;"Random_Forest";44,7580666437727;0,631976368640614;0,368023631359386
"LEMA";74;"Random_Forest";30,5245185747621;0,216383197175639;0,783616802824361
"LEMA";75;"Random_Forest";33,0846361893549;0,255791530382647;0,744208469617353
"LEMA";76;"Random_Forest";25,2032463543238;0,137109659404175;0,862890340595825
"LEMA";77;"Random_Forest";16,302484470838;0,272999417840969;0,727000582159031
"LEMA";78;"Random_Forest";26,1848739816561;0,302126944301593;0,697873055698407
"LEMA";79;"Random_Forest";30,9775219438395;0,309699895673247;0,690300104326753
"LEMA";80;"Random_Forest";32,5735161277718;0,365042335114239;0,634957664885762
"LEMA";81;"Random_Forest";23,3166736288584;0,126863945511429;0,873136054488571
"LEMA";82;"Random_Forest";28,8920861742409;0,18760868350506;0,81239131649494
"LEMA";83;"Random_Forest";19,6503955561328;0,100514709098889;0,899485290901111
"LEMA";84;"Random_Forest";24,2961334904591;0,134884879365641;0,865115120634359
"LEMA";85;"Random_Forest";23,7503491122762;0,342735310129327;0,657264689870673
"LEMA";86;"Random_Forest";17,8644701906185;0,281044818484365;0,718955181515635
"LEMA";87;"Random_Forest";24,6516963158725;0,133250545783331;0,866749454216669
"LEMA";88;"Random_Forest";9,21977811539817;0,119520012585618;0,880479987414382
"LEMA";89;"Random_Forest";26,7925882075089;0,253008078869609;0,746991921130391
"LEMA";90;"Random_Forest";26,1869316666513;0,276912381307797;0,723087618692203
"LEMA";91;"Random_Forest";30,9830854705425;0,256174339313303;0,743825660686697
"LEMA";92;"Random_Forest";12,9540255242898;0,0636361354175174;0,936363864582483
"LEMA";93;"Random_Forest";25,8915182091411;0,123941778060162;0,876058221939838
"LEMA";94;"Random_Forest";23,0299709383913;0,23397585053532;0,76602414946468
"LEMA";95;"Random_Forest";35,6323156925505;0,261182767305645;0,738817232694355
"LEMA";96;"Random_Forest";15,5838762429285;0,210534591096791;0,789465408903209
"LEMA";97;"Random_Forest";17,6154903864336;0,113837626006631;0,886162373993369
"LEMA";98;"Random_Forest";16,4208761852032;0,0792886084250906;0,920711391574909
"LEMA";99;"Random_Forest";21,3597447957986;0,208746225540499;0,791253774459501
"MESU";0;"Random_Forest";6,57228990888751;0,318647174795364;0,681352825204636
"MESU";1;"Random_Forest";6,65981644943664;0,3883807400201;0,6116192599799
"MESU";2;"Random_Forest";10,1386528420988;0,692136799210027;0,307863200789973
"MESU";3;"Random_Forest";8,01461797163736;0,612776644746322;0,387223355253678
"MESU";4;"Random_Forest";6,42932299807856;0,520268972958958;0,479731027041042
"MESU";5;"Random_Forest";6,48959724310976;0,302451933443711;0,697548066556289
"MESU";6;"Random_Forest";10,3604734982314;0,495708606923133;0,504291393076867
"MESU";7;"Random_Forest";11,5866740323798;0,411266063424384;0,588733936575616
"MESU";8;"Random_Forest";8,25042503261663;0,615535735139465;0,384464264860535
"MESU";9;"Random_Forest";5,72636717775359;0,321019066915904;0,678980933084096
"MESU";10;"Random_Forest";6,7947471203679;0,475557266800476;0,524442733199524
"MESU";11;"Random_Forest";6,53008976442012;0,569284185910018;0,430715814089982
"MESU";12;"Random_Forest";6,14853326011696;0,190551724013432;0,809448275986568
"MESU";13;"Random_Forest";6,07249455821695;0,438639907608469;0,561360092391531
"MESU";14;"Random_Forest";8,4965660554267;0,33381313361471;0,66618686638529
"MESU";15;"Random_Forest";26,9594503866862;0,783414125341982;0,216585874658018
"MESU";16;"Random_Forest";6,57058699968337;2,83509480577645;-1,83509480577645
"MESU";17;"Random_Forest";4,01460090019209;0,301002913242526;0,698997086757474
"MESU";18;"Random_Forest";3,68548280000542;0,20267850062277;0,79732149937723
"MESU";19;"Random_Forest";13,0394053306746;0,661675213937817;0,338324786062183
"MESU";20;"Random_Forest";14,8423138269209;0,760328899867332;0,239671100132668
"MESU";21;"Random_Forest";5,87028483520061;0,541490996232124;0,458509003767876
"MESU";22;"Random_Forest";5,89832905367765;0,283912351553118;0,716087648446883
"MESU";23;"Random_Forest";9,59983717979431;0,637976503878042;0,362023496121958
"MESU";24;"Random_Forest";5,16775617181891;0,1953960891647;0,8046039108353
"MESU";25;"Random_Forest";14,8255767949104;0,411593071795611;0,588406928204389
"MESU";26;"Random_Forest";6,73424577203388;0,429439083783915;0,570560916216085
"MESU";27;"Random_Forest";6,39609495537681;0,778701421005825;0,221298578994175
"MESU";28;"Random_Forest";5,03441648405885;0,389222869073428;0,610777130926572
"MESU";29;"Random_Forest";3,87728227335498;0,324308152866129;0,675691847133872
"MESU";30;"Random_Forest";7,63113958812908;0,388837318266545;0,611162681733455
"MESU";31;"Random_Forest";7,58153511319585;0,508426193303867;0,491573806696133
"MESU";32;"Random_Forest";5,39400916929765;0,499494450007437;0,500505549992563
"MESU";33;"Random_Forest";7,3309280214787;0,365599185612239;0,634400814387761
"MESU";34;"Random_Forest";4,12979401909003;0,256909946374768;0,743090053625232
"MESU";35;"Random_Forest";12,6475477764507;0,651932479607335;0,348067520392665
"MESU";36;"Random_Forest";9,27530794338446;0,449093770646696;0,550906229353304
"MESU";37;"Random_Forest";9,7416811818831;0,390820867884084;0,609179132115916
"MESU";38;"Random_Forest";4,27791688701279;0,203443404880465;0,796556595119535
"MESU";39;"Random_Forest";6,13545850214358;0,907735354429666;0,0922646455703342
"MESU";40;"Random_Forest";8,45933095726064;0,509064981847219;0,490935018152781
"MESU";41;"Random_Forest";9,19267901444442;0,372262975365561;0,627737024634439
"MESU";42;"Random_Forest";3,90752003795835;0,195871347556217;0,804128652443783
"MESU";43;"Random_Forest";4,83357238349655;0,450900693362514;0,549099306637486
"MESU";44;"Random_Forest";9,64355126133685;0,607049142681599;0,392950857318401
"MESU";45;"Random_Forest";6,51235523621937;0,213745538484684;0,786254461515316
"MESU";46;"Random_Forest";5,30794508373869;0,686164956547741;0,313835043452259
"MESU";47;"Random_Forest";6,00518163502528;0,230285633687489;0,769714366312511
"MESU";48;"Random_Forest";6,14796360215156;0,474277126589986;0,525722873410014
"MESU";49;"Random_Forest";6,40411255019034;0,24650273540856;0,75349726459144
"MESU";50;"Random_Forest";10,009623028396;0,276724862564389;0,723275137435611
"MESU";51;"Random_Forest";10,3816163643211;0,704603939416359;0,295396060583641
"MESU";52;"Random_Forest";6,35222279204605;0,24397178696942;0,75602821303058
"MESU";53;"Random_Forest";5,31514778980711;0,59826546648841;0,40173453351159
"MESU";54;"Random_Forest";4,46559152367849;0,416774319473248;0,583225680526752
"MESU";55;"Random_Forest";7,19189496384976;0,393175513629999;0,606824486370001
"MESU";56;"Random_Forest";7,9241706453048;0,619983712900639;0,380016287099361
"MESU";57;"Random_Forest";9,79741609024434;1,11978864135356;-0,119788641353564
"MESU";58;"Random_Forest";8,82473218368323;0,847911460160022;0,152088539839978
"MESU";59;"Random_Forest";7,05052085197881;0,189274371570201;0,810725628429799
"MESU";60;"Random_Forest";5,75935906992256;0,187422303547198;0,812577696452802
"MESU";61;"Random_Forest";7,76157042842902;0,52279529279084;0,47720470720916
"MESU";62;"Random_Forest";9,08976843883302;0,36587153329179;0,63412846670821
"MESU";63;"Random_Forest";4,69751217767462;0,291640423435177;0,708359576564823
"MESU";64;"Random_Forest";3,98384737815001;0,252364653198699;0,747635346801301
"MESU";65;"Random_Forest";9,29783669931983;0,451601202973892;0,548398797026108
"MESU";66;"Random_Forest";5,12547465254431;0,413231287969917;0,586768712030083
"MESU";67;"Random_Forest";3,92124500900876;0,212779307705526;0,787220692294474
"MESU";68;"Random_Forest";7,94839866624498;0,678342346714015;0,321657653285985
"MESU";69;"Random_Forest";5,54005239843508;0,393181575735132;0,606818424264868
"MESU";70;"Random_Forest";6,29591918188788;0,216251408565628;0,783748591434371
"MESU";71;"Random_Forest";5,97980971640774;0,277571699768898;0,722428300231102
"MESU";72;"Random_Forest";4,8163528054124;0,439414902563111;0,560585097436889
"MESU";73;"Random_Forest";4,91780753555791;0,442109905641215;0,557890094358785
"MESU";74;"Random_Forest";5,70627213898338;0,323170609591071;0,676829390408929
"MESU";75;"Random_Forest";11,6351705018573;2,30224087221789;-1,30224087221789
"MESU";76;"Random_Forest";5,9250148367581;0,284498847188802;0,715501152811198
"MESU";77;"Random_Forest";6,17761690566126;0,199594414095926;0,800405585904074
"MESU";78;"Random_Forest";4,51378619194337;0,244307067026308;0,755692932973692
"MESU";79;"Random_Forest";5,22146551250853;0,216563278631855;0,783436721368145
"MESU";80;"Random_Forest";8,6235404427638;1,15345922920828;-0,153459229208277
"MESU";81;"Random_Forest";6,24007855411267;0,364809717054798;0,635190282945202
